cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,category,subcategory
558,4351,Hogan Ltd,Stand-alone mission-critical moratorium,9600.0,9216,failed,115,US,USD,1970-01-01 00:00:01.620622800+00:00,1970-01-01 00:00:01.639720800+00:00,False,False,games,mobile games
698,3096,"Hamilton, Wright and Chavez",Down-sized empowering protocol,92100.0,19246,failed,326,US,USD,1970-01-01 00:00:01.610604+00:00,1970-01-01 00:00:01.625634+00:00,False,True,technology,wearables
321,6162,Bautista-Cross,Fully-configurable coherent Internet solution,5500.0,12274,successful,186,US,USD,1970-01-01 00:00:01.602997200+00:00,1970-01-01 00:00:01.620190800+00:00,False,False,film & video,documentary
1302,1433,Jackson LLC,Distributed motivating algorithm,64300.0,65323,successful,1071,US,USD,1970-01-01 00:00:01.588827600+00:00,1970-01-01 00:00:01.616302800+00:00,False,False,technology,web
1410,2720,Figueroa Ltd,Expanded solution-oriented benchmark,5000.0,11502,successful,117,US,USD,1970-01-01 00:00:01.622005200+00:00,1970-01-01 00:00:01.637733600+00:00,False,False,technology,web
2465,5251,Avila-Jones,Implemented discrete secured line,5400.0,7322,successful,70,US,USD,1970-01-01 00:00:01.606975200+00:00,1970-01-01 00:00:01.637820+00:00,False,False,music,indie rock
377,1797,"Martin, Lopez and Hunter",Multi-lateral actuating installation,9000.0,11619,successful,135,US,USD,1970-01-01 00:00:01.612677600+00:00,1970-01-01 00:00:01.618894800+00:00,False,False,theater,plays
1882,1656,Fields-Moore,Secured reciprocal array,25000.0,59128,successful,768,CH,CHF,1970-01-01 00:00:01.611813600+00:00,1970-01-01 00:00:01.637474400+00:00,False,False,technology,wearables
822,1346,Harris-Golden,Optional bandwidth-monitored middleware,8800.0,1518,canceled,51,US,USD,1970-01-01 00:00:01.600146+00:00,1970-01-01 00:00:01.612159200+00:00,False,False,theater,plays
2730,2989,"Moss, Norman and Dunlap",Upgradable upward-trending workforce,8300.0,9337,successful,199,US,USD,1970-01-01 00:00:01.629522+00:00,1970-01-01 00:00:01.636956+00:00,False,True,theater,plays
2198,5629,"White, Larson and Wright",Upgradable hybrid capability,9300.0,11255,successful,107,US,USD,1970-01-01 00:00:01.587272400+00:00,1970-01-01 00:00:01.613368800+00:00,False,False,technology,wearables
2757,3456,"Payne, Oliver and Burch",Managed fresh-thinking flexibility,6200.0,13632,successful,195,US,USD,1970-01-01 00:00:01.599541200+00:00,1970-01-01 00:00:01.618549200+00:00,False,False,music,indie rock
2588,3229,"Brown, Palmer and Pace",Networked stable workforce,100.0,1,failed,1,US,USD,1970-01-01 00:00:01.611208800+00:00,1970-01-01 00:00:01.625979600+00:00,False,False,music,rock
1090,2277,Parker LLC,Customizable intermediate extranet,137200.0,88037,failed,1467,US,USD,1970-01-01 00:00:01.638424800+00:00,1970-01-01 00:00:01.641967200+00:00,False,False,music,electric music
64,1276,"Bowen, Mcdonald and Hall",User-centric fault-tolerant task-force,41500.0,175573,successful,3376,US,USD,1970-01-01 00:00:01.605247200+00:00,1970-01-01 00:00:01.627016400+00:00,False,False,music,indie rock
2171,3694,"Whitehead, Bell and Hughes",Multi-tiered radical definition,189400.0,176112,failed,5681,US,USD,1970-01-01 00:00:01.626498+00:00,1970-01-01 00:00:01.636696800+00:00,False,False,theater,plays
625,2260,Rodriguez-Brown,Devolved foreground benchmark,171300.0,100650,failed,1059,US,USD,1970-01-01 00:00:01.611900+00:00,1970-01-01 00:00:01.624165200+00:00,False,True,music,indie rock
1065,5374,Hall-Schaefer,Distributed eco-centric methodology,139500.0,90706,failed,1194,US,USD,1970-01-01 00:00:01.621746+00:00,1970-01-01 00:00:01.627534800+00:00,False,False,theater,plays
174,4420,Meza-Rogers,Streamlined encompassing encryption,36400.0,26914,canceled,379,AU,AUD,1970-01-01 00:00:01.606197600+00:00,1970-01-01 00:00:01.640498400+00:00,False,False,music,rock
1344,3849,Curtis-Curtis,User-friendly reciprocal initiative,4200.0,2212,failed,30,AU,AUD,1970-01-01 00:00:01.618894800+00:00,1970-01-01 00:00:01.634187600+00:00,False,False,photography,photography books
2824,1638,Carlson Inc,Ergonomic fresh-thinking installation,2100.0,4640,successful,41,US,USD,1970-01-01 00:00:01.609135200+00:00,1970-01-01 00:00:01.637733600+00:00,False,False,music,rock
940,5230,"Clarke, Anderson and Lee",Robust explicit hardware,191200.0,191222,successful,1821,US,USD,1970-01-01 00:00:01.621659600+00:00,1970-01-01 00:00:01.625029200+00:00,False,True,theater,plays
3024,1763,Evans Group,Stand-alone actuating support,8000.0,12985,successful,164,US,USD,1970-01-01 00:00:01.619413200+00:00,1970-01-01 00:00:01.626238800+00:00,False,False,technology,wearables
2164,4323,Bruce Group,Cross-platform methodical process improvement,5500.0,4300,failed,75,US,USD,1970-01-01 00:00:01.612159200+00:00,1970-01-01 00:00:01.630818+00:00,False,True,technology,web
2427,5256,"Keith, Alvarez and Potter",Extended bottom-line open architecture,6100.0,9134,successful,157,CH,CHF,1970-01-01 00:00:01.630818+00:00,1970-01-01 00:00:01.639634400+00:00,False,False,music,rock
1548,4836,Burton-Watkins,Extended reciprocal circuit,3500.0,8864,successful,246,US,USD,1970-01-01 00:00:01.596258+00:00,1970-01-01 00:00:01.629003600+00:00,False,True,photography,photography books
2657,5981,Lopez and Sons,Polarized human-resource protocol,150500.0,150755,successful,1396,US,USD,1970-01-01 00:00:01.636869600+00:00,1970-01-01 00:00:01.637733600+00:00,False,False,theater,plays
2916,1463,Cordova Ltd,Synergized radical product,90400.0,110279,successful,2506,US,USD,1970-01-01 00:00:01.620190800+00:00,1970-01-01 00:00:01.628398800+00:00,False,False,technology,web
1348,4577,Brown-Vang,Robust heuristic artificial intelligence,9800.0,13439,successful,244,US,USD,1970-01-01 00:00:01.610344800+00:00,1970-01-01 00:00:01.629867600+00:00,False,False,photography,photography books
557,4951,Cruz-Ward,Robust content-based emulation,2600.0,10804,successful,146,AU,AUD,1970-01-01 00:00:01.617253200+00:00,1970-01-01 00:00:01.634619600+00:00,False,False,theater,plays
2915,3567,Hernandez Group,Ergonomic uniform open system,128100.0,40107,failed,955,DK,DKK,1970-01-01 00:00:01.589605200+00:00,1970-01-01 00:00:01.616043600+00:00,False,True,music,indie rock
320,5475,"Tran, Steele and Wilson",Profit-focused modular product,23300.0,98811,successful,1267,US,USD,1970-01-01 00:00:01.594357200+00:00,1970-01-01 00:00:01.616475600+00:00,False,True,film & video,shorts
1458,2114,"Summers, Gallegos and Stein",Mandatory mobile product,188100.0,5528,failed,67,US,USD,1970-01-01 00:00:01.600923600+00:00,1970-01-01 00:00:01.627362+00:00,False,False,music,indie rock
379,5216,Blair Group,Public-key 3rdgeneration budgetary management,4900.0,521,failed,5,US,USD,1970-01-01 00:00:01.605592800+00:00,1970-01-01 00:00:01.637647200+00:00,False,False,publishing,translations
1879,1665,Nixon Inc,Centralized national firmware,800.0,663,failed,26,US,USD,1970-01-01 00:00:01.599195600+00:00,1970-01-01 00:00:01.618549200+00:00,False,True,film & video,documentary
597,6051,White LLC,Cross-group 4thgeneration middleware,96700.0,157635,successful,1561,US,USD,1970-01-01 00:00:01.616302800+00:00,1970-01-01 00:00:01.634446800+00:00,False,False,theater,plays
1130,3983,"Santos, Black and Donovan",Pre-emptive scalable access,600.0,5368,successful,48,US,USD,1970-01-01 00:00:01.586926800+00:00,1970-01-01 00:00:01.612764+00:00,False,True,technology,wearables
2354,2966,"Jones, Contreras and Burnett",Sharable intangible migration,181200.0,47459,failed,1130,US,USD,1970-01-01 00:00:01.611727200+00:00,1970-01-01 00:00:01.639634400+00:00,False,False,theater,plays
1358,4478,Stone-Orozco,Proactive scalable Graphical User Interface,115000.0,86060,failed,782,US,USD,1970-01-01 00:00:01.609912800+00:00,1970-01-01 00:00:01.620277200+00:00,False,False,theater,plays
188,4238,"Lee, Gibson and Morgan",Digitized solution-oriented product,38800.0,161593,successful,2739,US,USD,1970-01-01 00:00:01.619931600+00:00,1970-01-01 00:00:01.629954+00:00,False,False,theater,plays
2228,4404,Alexander-Williams,Triple-buffered cohesive structure,7200.0,6927,failed,210,US,USD,1970-01-01 00:00:01.618635600+00:00,1970-01-01 00:00:01.625720400+00:00,False,False,food,food trucks
1743,5666,Marks Ltd,Realigned human-resource orchestration,44500.0,159185,successful,3537,CA,CAD,1970-01-01 00:00:01.600059600+00:00,1970-01-01 00:00:01.618117200+00:00,False,True,theater,plays
2563,3691,"Olsen, Edwards and Reid",Optional clear-thinking software,56000.0,172736,successful,2107,AU,AUD,1970-01-01 00:00:01.602219600+00:00,1970-01-01 00:00:01.622955600+00:00,False,False,technology,wearables
2424,2703,"Daniels, Rose and Tyler",Centralized global approach,8600.0,5315,failed,136,US,USD,1970-01-01 00:00:01.615957200+00:00,1970-01-01 00:00:01.618462800+00:00,False,False,technology,web
2369,4253,Adams Group,Reverse-engineered bandwidth-monitored contingency,27100.0,195750,successful,3318,DK,DKK,1970-01-01 00:00:01.615269600+00:00,1970-01-01 00:00:01.630126800+00:00,False,False,theater,plays
1134,5652,"Rogers, Huerta and Medina",Pre-emptive bandwidth-monitored instruction set,5100.0,3525,failed,86,CA,CAD,1970-01-01 00:00:01.587013200+00:00,1970-01-01 00:00:01.614664800+00:00,False,False,music,rock
2241,3279,"Howard, Carter and Griffith",Adaptive asynchronous emulation,3600.0,10550,successful,340,US,USD,1970-01-01 00:00:01.626152400+00:00,1970-01-01 00:00:01.631336400+00:00,False,False,theater,plays
2745,3233,Bailey PLC,Innovative actuating conglomeration,1000.0,718,failed,19,US,USD,1970-01-01 00:00:01.588050+00:00,1970-01-01 00:00:01.616389200+00:00,False,False,film & video,television
1055,3017,Parker Group,Grass-roots foreground policy,88800.0,28358,failed,886,US,USD,1970-01-01 00:00:01.612936800+00:00,1970-01-01 00:00:01.629090+00:00,False,False,theater,plays
1215,3482,Fox Group,Horizontal transitional paradigm,60200.0,138384,successful,1442,CA,CAD,1970-01-01 00:00:01.591938+00:00,1970-01-01 00:00:01.613800800+00:00,False,True,film & video,shorts
2036,2166,"Walker, Jones and Rodriguez",Networked didactic info-mediaries,8200.0,2625,failed,35,IT,EUR,1970-01-01 00:00:01.623992400+00:00,1970-01-01 00:00:01.633582800+00:00,False,False,theater,plays
1191,4146,Anthony-Shaw,Switchable contextually-based access,191300.0,45004,canceled,441,US,USD,1970-01-01 00:00:01.611986400+00:00,1970-01-01 00:00:01.621746+00:00,False,False,theater,plays
879,2651,Cook LLC,Up-sized dynamic throughput,3700.0,2538,failed,24,US,USD,1970-01-01 00:00:01.614146400+00:00,1970-01-01 00:00:01.630731600+00:00,False,True,theater,plays
3062,1409,Sutton PLC,Mandatory reciprocal superstructure,8400.0,3188,failed,86,IT,EUR,1970-01-01 00:00:01.595653200+00:00,1970-01-01 00:00:01.620709200+00:00,False,False,theater,plays
611,3717,"Long, Morgan and Mitchell",Upgradable 4thgeneration productivity,42600.0,8517,failed,243,US,USD,1970-01-01 00:00:01.604728800+00:00,1970-01-01 00:00:01.623819600+00:00,False,False,music,rock
3195,3963,"Calhoun, Rogers and Long",Progressive discrete hub,6600.0,3012,failed,65,US,USD,1970-01-01 00:00:01.587790800+00:00,1970-01-01 00:00:01.616389200+00:00,True,False,music,indie rock
1221,2152,Sandoval Group,Assimilated multi-tasking archive,7100.0,8716,successful,126,US,USD,1970-01-01 00:00:01.630299600+00:00,1970-01-01 00:00:01.632200400+00:00,False,False,music,metal
2536,2974,Smith and Sons,Upgradable high-level solution,15800.0,57157,successful,524,US,USD,1970-01-01 00:00:01.612245600+00:00,1970-01-01 00:00:01.639548+00:00,False,False,music,electric music
1834,1268,King Inc,Organic bandwidth-monitored frame,8200.0,5178,failed,100,DK,DKK,1970-01-01 00:00:01.596690+00:00,1970-01-01 00:00:01.630299600+00:00,False,False,technology,wearables
593,1822,Perry and Sons,Business-focused logistical framework,54700.0,163118,successful,1989,US,USD,1970-01-01 00:00:01.615701600+00:00,1970-01-01 00:00:01.622610+00:00,False,False,film & video,drama
3039,5066,Palmer Inc,Universal multi-state capability,63200.0,6041,failed,168,US,USD,1970-01-01 00:00:01.617598800+00:00,1970-01-01 00:00:01.625461200+00:00,False,False,music,electric music
777,5075,"Hull, Baker and Martinez",Digitized reciprocal infrastructure,1800.0,968,failed,13,US,USD,1970-01-01 00:00:01.584162+00:00,1970-01-01 00:00:01.615615200+00:00,False,False,music,rock
835,3855,"Becker, Rice and White",Reduced dedicated capability,100.0,2,failed,1,CA,CAD,1970-01-01 00:00:01.600923600+00:00,1970-01-01 00:00:01.622005200+00:00,False,False,theater,plays
797,5923,"Osborne, Perkins and Knox",Cross-platform bi-directional workforce,2100.0,14305,successful,157,US,USD,1970-01-01 00:00:01.612850400+00:00,1970-01-01 00:00:01.635224400+00:00,False,False,technology,web
509,1867,Mcknight-Freeman,Upgradable scalable methodology,8300.0,6543,canceled,82,US,USD,1970-01-01 00:00:01.597294800+00:00,1970-01-01 00:00:01.619067600+00:00,False,False,food,food trucks
2286,4376,"Hayden, Shannon and Stein",Customer-focused client-server service-desk,143900.0,193413,successful,4498,AU,AUD,1970-01-01 00:00:01.621832400+00:00,1970-01-01 00:00:01.632459600+00:00,False,False,theater,plays
2110,2785,Daniel-Luna,Mandatory multimedia leverage,75000.0,2529,failed,40,US,USD,1970-01-01 00:00:01.603170+00:00,1970-01-01 00:00:01.610863200+00:00,False,False,music,jazz
1038,5884,Weaver-Marquez,Focused analyzing circuit,1300.0,5614,successful,80,US,USD,1970-01-01 00:00:01.618030800+00:00,1970-01-01 00:00:01.641276+00:00,True,False,theater,plays
2893,2441,"Austin, Baker and Kelley",Fundamental grid-enabled strategy,9000.0,3496,canceled,57,US,USD,1970-01-01 00:00:01.622782800+00:00,1970-01-01 00:00:01.635483600+00:00,False,False,publishing,fiction
805,1243,Carney-Anderson,Digitized 5thgeneration knowledgebase,1000.0,4257,successful,43,US,USD,1970-01-01 00:00:01.608876+00:00,1970-01-01 00:00:01.630213200+00:00,False,True,music,rock
225,3411,Jackson Inc,Mandatory multi-tasking encryption,196900.0,199110,successful,2053,US,USD,1970-01-01 00:00:01.607320800+00:00,1970-01-01 00:00:01.629522+00:00,False,False,film & video,documentary
968,2467,Warren Ltd,Distributed system-worthy application,194500.0,41212,live,808,AU,AUD,1970-01-01 00:00:01.623042+00:00,1970-01-01 00:00:01.632200400+00:00,False,False,film & video,documentary
1369,1850,Schultz Inc,Synergistic tertiary time-frame,9400.0,6338,failed,226,DK,DKK,1970-01-01 00:00:01.611813600+00:00,1970-01-01 00:00:01.629781200+00:00,False,False,film & video,science fiction
1417,2604,Thompson LLC,Customer-focused impactful benchmark,104400.0,99100,failed,1625,US,USD,1970-01-01 00:00:01.592024400+00:00,1970-01-01 00:00:01.623906+00:00,False,False,theater,plays
3011,1693,Johnson Inc,Profound next generation infrastructure,8100.0,12300,successful,168,US,USD,1970-01-01 00:00:01.582524+00:00,1970-01-01 00:00:01.614924+00:00,False,False,theater,plays
2691,2969,Morgan-Warren,Face-to-face encompassing info-mediaries,87900.0,171549,successful,4289,US,USD,1970-01-01 00:00:01.608444+00:00,1970-01-01 00:00:01.627621200+00:00,False,True,music,indie rock
2159,1544,Sullivan Group,Open-source fresh-thinking policy,1400.0,14324,successful,165,US,USD,1970-01-01 00:00:01.622523600+00:00,1970-01-01 00:00:01.627102800+00:00,False,False,music,rock
2515,4149,"Vargas, Banks and Palmer",Extended 24/7 implementation,156800.0,6024,failed,143,US,USD,1970-01-01 00:00:01.602046800+00:00,1970-01-01 00:00:01.620968400+00:00,False,False,theater,plays
544,3463,"Johnson, Dixon and Zimmerman",Organic dynamic algorithm,121700.0,188721,successful,1815,US,USD,1970-01-01 00:00:01.598072400+00:00,1970-01-01 00:00:01.609912800+00:00,False,False,theater,plays
3030,2939,"Moore, Dudley and Navarro",Organic multi-tasking focus group,129400.0,57911,failed,934,US,USD,1970-01-01 00:00:01.615269600+00:00,1970-01-01 00:00:01.624856400+00:00,False,False,film & video,science fiction
817,2202,Price-Rodriguez,Adaptive logistical initiative,5700.0,12309,successful,397,GB,GBP,1970-01-01 00:00:01.612418400+00:00,1970-01-01 00:00:01.619413200+00:00,False,True,film & video,shorts
1400,1728,Huang-Henderson,Stand-alone mobile customer loyalty,41700.0,138497,successful,1539,US,USD,1970-01-01 00:00:01.598763600+00:00,1970-01-01 00:00:01.628053200+00:00,False,False,film & video,animation
657,5362,Owens-Le,Focused composite approach,7900.0,667,failed,17,US,USD,1970-01-01 00:00:01.627707600+00:00,1970-01-01 00:00:01.638338400+00:00,True,False,theater,plays
966,4840,Huff LLC,Face-to-face clear-thinking Local Area Network,121500.0,119830,failed,2179,US,USD,1970-01-01 00:00:01.618030800+00:00,1970-01-01 00:00:01.633064400+00:00,True,False,food,food trucks
1558,2955,Johnson LLC,Cross-group cohesive circuit,4800.0,6623,successful,138,US,USD,1970-01-01 00:00:01.608271200+00:00,1970-01-01 00:00:01.619499600+00:00,False,False,photography,photography books
1379,5354,"Chavez, Garcia and Cantu",Synergistic explicit capability,87300.0,81897,failed,931,US,USD,1970-01-01 00:00:01.616907600+00:00,1970-01-01 00:00:01.629867600+00:00,False,False,theater,plays
286,3847,Lester-Moore,Diverse analyzing definition,46300.0,186885,successful,3594,US,USD,1970-01-01 00:00:01.609480800+00:00,1970-01-01 00:00:01.622350800+00:00,False,False,film & video,science fiction
894,3025,Fox-Quinn,Enterprise-wide reciprocal success,67800.0,176398,successful,5880,US,USD,1970-01-01 00:00:01.602651600+00:00,1970-01-01 00:00:01.614492+00:00,True,False,music,rock
709,1615,Garcia Inc,Progressive neutral middleware,3000.0,10999,successful,112,US,USD,1970-01-01 00:00:01.606370400+00:00,1970-01-01 00:00:01.612764+00:00,False,False,photography,photography books
1599,5154,Johnson-Lee,Intuitive exuding process improvement,60900.0,102751,successful,943,US,USD,1970-01-01 00:00:01.596776400+00:00,1970-01-01 00:00:01.623733200+00:00,False,False,games,mobile games
905,5005,Pineda Group,Exclusive real-time protocol,137900.0,165352,successful,2468,US,USD,1970-01-01 00:00:01.620795600+00:00,1970-01-01 00:00:01.634533200+00:00,False,False,film & video,animation
